timestamp,stop_name,hour,day_of_week,is_weekend,is_peak_hour,historical_avg_demand,weather_factor,recent_waiting_signals,passenger_demand
2026-08-06 11:00:00,Lingampally Station,11,3,0,1,53.2,CLEAR,15,120
2026-08-06 11:00:00,Nallagandla,11,3,0,1,34.2,CLEAR,9,82
2026-08-06 11:00:00,Tellapur,11,3,0,1,38.0,CLEAR,9,92
2026-08-06 11:00:00,Osman Nagar,11,3,0,1,22.8,CLEAR,4,41
2026-08-06 11:00:00,Patancheru,11,3,0,1,28.5,CLEAR,7,50
2026-08-06 11:00:00,HITEC City Metro Stand 2,11,3,0,1,57.0,CLEAR,16,148
2026-08-06 12:00:00,Miyapur Metro,12,3,0,0,20.4,CLEAR,6,23
2026-08-06 12:00:00,BHEL,12,3,0,0,13.6,CLEAR,1,14
2026-08-06 12:00:00,Lingampally Station,12,3,0,0,23.8,CLEAR,4,26
2026-08-06 12:00:00,Nallagandla,12,3,0,0,15.3,CLEAR,3,18
2026-08-06 12:00:00,Tellapur,12,3,0,0,17.0,CLEAR,2,19
2026-08-06 12:00:00,Osman Nagar,12,3,0,0,10.2,CLEAR,4,13
2026-08-06 12:00:00,Patancheru,12,3,0,0,12.8,CLEAR,6,14
2026-08-06 12:00:00,HITEC City Metro Stand 2,12,3,0,0,25.5,CLEAR,5,26
2026-08-06 13:00:00,Miyapur Metro,13,3,0,0,20.4,CLEAR,4,22
2026-08-06 13:00:00,BHEL,13,3,0,0,13.6,CLEAR,5,15
2026-08-06 13:00:00,Lingampally Station,13,3,0,0,23.8,CLEAR,6,26
2026-08-06 13:00:00,Nallagandla,13,3,0,0,15.3,CLEAR,4,17
2026-08-06 13:00:00,Tellapur,13,3,0,0,17.0,CLEAR,7,19
2026-08-06 13:00:00,Osman Nagar,13,3,0,0,10.2,CLEAR,4,13
2026-08-06 13:00:00,Patancheru,13,3,0,0,12.8,CLEAR,4,16
2026-08-06 13:00:00,HITEC City Metro Stand 2,13,3,0,0,25.5,CLEAR,8,27
2026-08-06 14:00:00,Miyapur Metro,14,3,0,0,20.4,CLEAR,5,23
2026-08-06 14:00:00,BHEL,14,3,0,0,13.6,CLEAR,2,13
2026-08-06 14:00:00,Lingampally Station,14,3,0,0,23.8,CLEAR,5,26
2026-08-06 14:00:00,Nallagandla,14,3,0,0,15.3,CLEAR,4,18
2026-08-06 14:00:00,Tellapur,14,3,0,0,17.0,CLEAR,5,21
2026-08-06 14:00:00,Osman Nagar,14,3,0,0,10.2,CLEAR,1,11
2026-08-06 14:00:00,Patancheru,14,3,0,0,12.8,CLEAR,1,13
2026-08-06 14:00:00,HITEC City Metro Stand 2,14,3,0,0,25.5,CLEAR,9,32
2026-08-06 15:00:00,Miyapur Metro,15,3,0,0,20.4,CLEAR,5,21
2026-08-06 15:00:00,BHEL,15,3,0,0,13.6,CLEAR,2,16
2026-08-06 15:00:00,Lingampally Station,15,3,0,0,23.8,CLEAR,8,28
2026-08-06 15:00:00,Nallagandla,15,3,0,0,15.3,CLEAR,2,18
2026-08-06 15:00:00,Tellapur,15,3,0,0,17.0,CLEAR,4,20
2026-08-06 15:00:00,Osman Nagar,15,3,0,0,10.2,CLEAR,3,12
2026-08-06 15:00:00,Patancheru,15,3,0,0,12.8,CLEAR,5,15
2026-08-06 15:00:00,HITEC City Metro Stand 2,15,3,0,0,25.5,CLEAR,5,26
2026-08-06 16:00:00,Miyapur Metro,16,3,0,0,20.4,CLEAR,4,24
2026-08-06 16:00:00,BHEL,16,3,0,0,13.6,CLEAR,3,16
2026-08-06 16:00:00,Lingampally Station,16,3,0,0,23.8,CLEAR,6,28
2026-08-06 16:00:00,Nallagandla,16,3,0,0,15.3,CLEAR,3,18
2026-08-06 16:00:00,Tellapur,16,3,0,0,17.0,CLEAR,6,20
2026-08-06 16:00:00,Osman Nagar,16,3,0,0,10.2,CLEAR,5,11
2026-08-06 16:00:00,Patancheru,16,3,0,0,12.8,CLEAR,3,15
2026-08-06 16:00:00,HITEC City Metro Stand 2,16,3,0,0,25.5,CLEAR,6,30
2026-08-06 17:00:00,Miyapur Metro,17,3,0,1,50.4,CLEAR,15,115
2026-08-06 17:00:00,BHEL,17,3,0,1,33.6,CLEAR,10,50
2026-08-06 17:00:00,Lingampally Station,17,3,0,1,58.8,CLEAR,14,157
2026-08-06 17:00:00,Nallagandla,17,3,0,1,37.8,CLEAR,10,67
2026-08-06 17:00:00,Tellapur,17,3,0,1,42.0,CLEAR,13,80
2026-08-06 17:00:00,Osman Nagar,17,3,0,1,25.2,CLEAR,8,40
2026-08-06 17:00:00,Patancheru,17,3,0,1,31.5,CLEAR,6,55
2026-08-06 17:00:00,HITEC City Metro Stand 2,17,3,0,1,63.0,CLEAR,18,174
2026-08-06 18:00:00,Miyapur Metro,18,3,0,1,50.4,CLEAR,11,108
2026-08-06 18:00:00,BHEL,18,3,0,1,33.6,CLEAR,10,56
2026-08-06 18:00:00,Lingampally Station,18,3,0,1,58.8,CLEAR,16,138
2026-08-06 18:00:00,Nallagandla,18,3,0,1,37.8,CLEAR,8,61
2026-08-06 18:00:00,Tellapur,18,3,0,1,42.0,CLEAR,10,78
2026-08-06 18:00:00,Osman Nagar,18,3,0,1,25.2,CLEAR,6,35
2026-08-06 18:00:00,Patancheru,18,3,0,1,31.5,CLEAR,7,53
2026-08-06 18:00:00,HITEC City Metro Stand 2,18,3,0,1,63.0,CLEAR,17,163
2026-08-06 19:00:00,Miyapur Metro,19,3,0,1,50.4,CLEAR,11,113
2026-08-06 19:00:00,BHEL,19,3,0,1,33.6,CLEAR,7,55
2026-08-06 19:00:00,Lingampally Station,19,3,0,1,58.8,CLEAR,14,139
2026-08-06 19:00:00,Nallagandla,19,3,0,1,37.8,CLEAR,9,67
2026-08-06 19:00:00,Tellapur,19,3,0,1,42.0,CLEAR,9,87
2026-08-06 19:00:00,Osman Nagar,19,3,0,1,25.2,CLEAR,9,43
2026-08-06 19:00:00,Patancheru,19,3,0,1,31.5,CLEAR,9,51
2026-08-06 19:00:00,HITEC City Metro Stand 2,19,3,0,1,63.0,CLEAR,16,153
2026-08-06 20:00:00,Miyapur Metro,20,3,0,1,50.4,CLEAR,12,117
2026-08-06 20:00:00,BHEL,20,3,0,1,33.6,CLEAR,7,53
2026-08-06 20:00:00,Lingampally Station,20,3,0,1,58.8,CLEAR,15,142
2026-08-06 20:00:00,Nallagandla,20,3,0,1,37.8,CLEAR,8,65
2026-08-06 20:00:00,Tellapur,20,3,0,1,42.0,CLEAR,10,82
2026-08-06 20:00:00,Osman Nagar,20,3,0,1,25.2,CLEAR,7,36
2026-08-06 20:00:00,Patancheru,20,3,0,1,31.5,CLEAR,6,51
2026-08-06 20:00:00,HITEC City Metro Stand 2,20,3,0,1,63.0,CLEAR,18,160
2026-08-06 21:00:00,Miyapur Metro,21,3,0,1,50.4,CLEAR,14,125
2026-08-06 21:00:00,BHEL,21,3,0,1,33.6,CLEAR,8,52
2026-08-06 21:00:00,Lingampally Station,21,3,0,1,58.8,CLEAR,17,154
2026-08-06 21:00:00,Nallagandla,21,3,0,1,37.8,CLEAR,12,65
2026-08-06 21:00:00,Tellapur,21,3,0,1,42.0,CLEAR,10,88
2026-08-06 21:00:00,Osman Nagar,21,3,0,1,25.2,CLEAR,5,36
2026-08-06 21:00:00,Patancheru,21,3,0,1,31.5,CLEAR,11,61
2026-08-06 21:00:00,HITEC City Metro Stand 2,21,3,0,1,63.0,CLEAR,15,172
2026-08-06 22:00:00,Miyapur Metro,22,3,0,0,9.6,CLEAR,3,11
2026-08-06 22:00:00,BHEL,22,3,0,0,6.4,CLEAR,1,7
2026-08-06 22:00:00,Lingampally Station,22,3,0,0,11.2,CLEAR,5,13
2026-08-06 22:00:00,Nallagandla,22,3,0,0,7.2,CLEAR,0,7
2026-08-06 22:00:00,Tellapur,22,3,0,0,8.0,CLEAR,3,9
2026-08-06 22:00:00,Osman Nagar,22,3,0,0,4.8,CLEAR,3,6
2026-08-06 22:00:00,Patancheru,22,3,0,0,6.0,CLEAR,4,8
2026-08-06 22:00:00,HITEC City Metro Stand 2,22,3,0,0,12.0,CLEAR,5,14
2026-08-06 23:00:00,Miyapur Metro,23,3,0,0,9.6,CLEAR,2,11
2026-08-06 23:00:00,BHEL,23,3,0,0,6.4,CLEAR,4,8
2026-08-06 23:00:00,Lingampally Station,23,3,0,0,11.2,CLEAR,3,13
2026-08-06 23:00:00,Nallagandla,23,3,0,0,7.2,CLEAR,3,8
2026-08-06 23:00:00,Tellapur,23,3,0,0,8.0,CLEAR,3,10
2026-08-06 23:00:00,Osman Nagar,23,3,0,0,4.8,CLEAR,3,6
2026-08-06 23:00:00,Patancheru,23,3,0,0,6.0,CLEAR,4,8
2026-08-06 23:00:00,HITEC City Metro Stand 2,23,3,0,0,12.0,CLEAR,3,13
2026-08-07 00:00:00,Miyapur Metro,0,4,0,0,3.6,CLEAR,2,4
2026-08-07 00:00:00,BHEL,0,4,0,0,2.4,CLEAR,3,4
2026-08-07 00:00:00,Lingampally Station,0,4,0,0,4.2,CLEAR,4,6
2026-08-07 00:00:00,Nallagandla,0,4,0,0,2.7,CLEAR,2,3
2026-08-07 00:00:00,Tellapur,0,4,0,0,3.0,CLEAR,3,4
2026-08-07 00:00:00,Osman Nagar,0,4,0,0,1.8,CLEAR,0,2
2026-08-07 00:00:00,Patancheru,0,4,0,0,2.2,CLEAR,0,2
2026-08-07 00:00:00,HITEC City Metro Stand 2,0,4,0,0,4.5,CLEAR,3,6
2026-08-07 01:00:00,Miyapur Metro,1,4,0,0,3.6,CLEAR,3,5
2026-08-07 01:00:00,BHEL,1,4,0,0,2.4,CLEAR,1,3
2026-08-07 01:00:00,Lingampally Station,1,4,0,0,4.2,CLEAR,0,4
2026-08-07 01:00:00,Nallagandla,1,4,0,0,2.7,CLEAR,1,3
2026-08-07 01:00:00,Tellapur,1,4,0,0,3.0,CLEAR,2,4
2026-08-07 01:00:00,Osman Nagar,1,4,0,0,1.8,CLEAR,0,2
2026-08-07 01:00:00,Patancheru,1,4,0,0,2.2,CLEAR,1,3
2026-08-07 01:00:00,HITEC City Metro Stand 2,1,4,0,0,4.5,CLEAR,1,4
2026-08-07 02:00:00,Miyapur Metro,2,4,0,0,3.6,CLEAR,0,4
2026-08-07 02:00:00,BHEL,2,4,0,0,2.4,CLEAR,3,3
2026-08-07 02:00:00,Lingampally Station,2,4,0,0,4.2,CLEAR,4,6
2026-08-07 02:00:00,Nallagandla,2,4,0,0,2.7,CLEAR,0,3
2026-08-07 02:00:00,Tellapur,2,4,0,0,3.0,CLEAR,0,3
2026-08-07 02:00:00,Osman Nagar,2,4,0,0,1.8,CLEAR,1,2
2026-08-07 02:00:00,Patancheru,2,4,0,0,2.2,CLEAR,2,3
2026-08-07 02:00:00,HITEC City Metro Stand 2,2,4,0,0,4.5,CLEAR,1,5
2026-08-07 03:00:00,Miyapur Metro,3,4,0,0,3.6,CLEAR,0,4
2026-08-07 03:00:00,BHEL,3,4,0,0,2.4,CLEAR,2,3
2026-08-07 03:00:00,Lingampally Station,3,4,0,0,4.2,CLEAR,0,5
2026-08-07 03:00:00,Nallagandla,3,4,0,0,2.7,CLEAR,0,3
2026-08-07 03:00:00,Tellapur,3,4,0,0,3.0,CLEAR,0,3
2026-08-07 03:00:00,Osman Nagar,3,4,0,0,1.8,CLEAR,3,3
2026-08-07 03:00:00,Patancheru,3,4,0,0,2.2,CLEAR,1,2
2026-08-07 03:00:00,HITEC City Metro Stand 2,3,4,0,0,4.5,CLEAR,2,5
2026-08-07 04:00:00,Miyapur Metro,4,4,0,0,3.6,CLEAR,0,4
2026-08-07 04:00:00,BHEL,4,4,0,0,2.4,CLEAR,0,2
2026-08-07 04:00:00,Lingampally Station,4,4,0,0,4.2,CLEAR,1,5
2026-08-07 04:00:00,Nallagandla,4,4,0,0,2.7,CLEAR,0,3
2026-08-07 04:00:00,Tellapur,4,4,0,0,3.0,CLEAR,3,4
2026-08-07 04:00:00,Osman Nagar,4,4,0,0,1.8,CLEAR,0,2
2026-08-07 04:00:00,Patancheru,4,4,0,0,2.2,CLEAR,0,2
2026-08-07 04:00:00,HITEC City Metro Stand 2,4,4,0,0,4.5,CLEAR,1,5
2026-08-07 05:00:00,Miyapur Metro,5,4,0,0,14.4,CLEAR,6,17
2026-08-07 05:00:00,BHEL,5,4,0,0,9.6,CLEAR,4,12
2026-08-07 05:00:00,Lingampally Station,5,4,0,0,16.8,CLEAR,5,19
2026-08-07 05:00:00,Nallagandla,5,4,0,0,10.8,CLEAR,2,13
2026-08-07 05:00:00,Tellapur,5,4,0,0,12.0,CLEAR,4,15
2026-08-07 05:00:00,Osman Nagar,5,4,0,0,7.2,CLEAR,3,8
2026-08-07 05:00:00,Patancheru,5,4,0,0,9.0,CLEAR,3,9
2026-08-07 05:00:00,HITEC City Metro Stand 2,5,4,0,0,18.0,CLEAR,3,18
2026-08-07 06:00:00,Miyapur Metro,6,4,0,0,14.4,CLEAR,3,15
2026-08-07 06:00:00,BHEL,6,4,0,0,9.6,CLEAR,4,11
2026-08-07 06:00:00,Lingampally Station,6,4,0,0,16.8,CLEAR,4,17
2026-08-07 06:00:00,Nallagandla,6,4,0,0,10.8,CLEAR,3,11
2026-08-07 06:00:00,Tellapur,6,4,0,0,12.0,CLEAR,4,14
2026-08-07 06:00:00,Osman Nagar,6,4,0,0,7.2,CLEAR,3,9
2026-08-07 06:00:00,Patancheru,6,4,0,0,9.0,CLEAR,3,10
2026-08-07 06:00:00,HITEC City Metro Stand 2,6,4,0,0,18.0,CLEAR,3,19
2026-08-07 07:00:00,Miyapur Metro,7,4,0,0,14.4,CLEAR,4,15
2026-08-07 07:00:00,BHEL,7,4,0,0,9.6,CLEAR,2,9
2026-08-07 07:00:00,Lingampally Station,7,4,0,0,16.8,CLEAR,3,19
2026-08-07 07:00:00,Nallagandla,7,4,0,0,10.8,CLEAR,6,13
2026-08-07 07:00:00,Tellapur,7,4,0,0,12.0,CLEAR,3,14
2026-08-07 07:00:00,Osman Nagar,7,4,0,0,7.2,CLEAR,2,9
2026-08-07 07:00:00,Patancheru,7,4,0,0,9.0,CLEAR,3,9
2026-08-07 07:00:00,HITEC City Metro Stand 2,7,4,0,0,18.0,CLEAR,3,20
2026-08-07 08:00:00,Miyapur Metro,8,4,0,1,45.6,CLEAR,11,74
2026-08-07 08:00:00,BHEL,8,4,0,1,30.4,CLEAR,8,54
2026-08-07 08:00:00,Lingampally Station,8,4,0,1,53.2,CLEAR,14,119
2026-08-07 08:00:00,Nallagandla,8,4,0,1,34.2,CLEAR,10,77
2026-08-07 08:00:00,Tellapur,8,4,0,1,38.0,CLEAR,8,81
2026-08-07 08:00:00,Osman Nagar,8,4,0,1,22.8,CLEAR,8,45
2026-08-07 08:00:00,Patancheru,8,4,0,1,28.5,CLEAR,7,52
2026-08-07 08:00:00,HITEC City Metro Stand 2,8,4,0,1,57.0,CLEAR,12,150
2026-08-07 09:00:00,Miyapur Metro,9,4,0,1,45.6,CLEAR,12,86
2026-08-07 09:00:00,BHEL,9,4,0,1,30.4,CLEAR,6,62
2026-08-07 09:00:00,Lingampally Station,9,4,0,1,53.2,CLEAR,15,109
2026-08-07 09:00:00,Nallagandla,9,4,0,1,34.2,CLEAR,12,77
2026-08-07 09:00:00,Tellapur,9,4,0,1,38.0,CLEAR,9,94
2026-08-07 09:00:00,Osman Nagar,9,4,0,1,22.8,CLEAR,6,46
2026-08-07 09:00:00,Patancheru,9,4,0,1,28.5,CLEAR,9,47
2026-08-07 09:00:00,HITEC City Metro Stand 2,9,4,0,1,57.0,CLEAR,16,147
2026-08-07 10:00:00,Miyapur Metro,10,4,0,1,45.6,CLEAR,11,81
2026-08-07 10:00:00,BHEL,10,4,0,1,30.4,CLEAR,9,55
2026-08-07 10:00:00,Lingampally Station,10,4,0,1,53.2,CLEAR,12,105
2026-08-07 10:00:00,Nallagandla,10,4,0,1,34.2,CLEAR,8,69
2026-08-07 10:00:00,Tellapur,10,4,0,1,38.0,CLEAR,9,84
2026-08-07 10:00:00,Osman Nagar,10,4,0,1,22.8,CLEAR,6,40
2026-08-07 10:00:00,Patancheru,10,4,0,1,28.5,CLEAR,9,48
2026-08-07 10:00:00,HITEC City Metro Stand 2,10,4,0,1,57.0,CLEAR,14,155
2026-08-07 11:00:00,Miyapur Metro,11,4,0,1,45.6,CLEAR,14,82
2026-08-07 11:00:00,BHEL,11,4,0,1,30.4,CLEAR,6,63
2026-08-07 11:00:00,Lingampally Station,11,4,0,1,53.2,CLEAR,15,123
2026-08-07 11:00:00,Nallagandla,11,4,0,1,34.2,CLEAR,12,83
2026-08-07 11:00:00,Tellapur,11,4,0,1,38.0,CLEAR,8,94
2026-08-07 11:00:00,Osman Nagar,11,4,0,1,22.8,CLEAR,5,43
2026-08-07 11:00:00,Patancheru,11,4,0,1,28.5,CLEAR,9,52
2026-08-07 11:00:00,HITEC City Metro Stand 2,11,4,0,1,57.0,CLEAR,16,144
2026-08-07 12:00:00,Miyapur Metro,12,4,0,0,20.4,CLEAR,6,22
2026-08-07 12:00:00,BHEL,12,4,0,0,13.6,CLEAR,3,15
2026-08-07 12:00:00,Lingampally Station,12,4,0,0,23.8,CLEAR,7,29
2026-08-07 12:00:00,Nallagandla,12,4,0,0,15.3,CLEAR,2,16
2026-08-07 12:00:00,Tellapur,12,4,0,0,17.0,CLEAR,4,20
2026-08-07 12:00:00,Osman Nagar,12,4,0,0,10.2,CLEAR,2,12
2026-08-07 12:00:00,Patancheru,12,4,0,0,12.8,CLEAR,3,13
2026-08-07 12:00:00,HITEC City Metro Stand 2,12,4,0,0,25.5,CLEAR,8,30
2026-08-07 13:00:00,Miyapur Metro,13,4,0,0,20.4,CLEAR,7,23
2026-08-07 13:00:00,BHEL,13,4,0,0,13.6,CLEAR,5,15
2026-08-07 13:00:00,Lingampally Station,13,4,0,0,23.8,CLEAR,4,26
2026-08-07 13:00:00,Nallagandla,13,4,0,0,15.3,CLEAR,3,16
2026-08-07 13:00:00,Tellapur,13,4,0,0,17.0,CLEAR,3,18
2026-08-07 13:00:00,Osman Nagar,13,4,0,0,10.2,CLEAR,5,12
2026-08-07 13:00:00,Patancheru,13,4,0,0,12.8,CLEAR,4,15
2026-08-07 13:00:00,HITEC City Metro Stand 2,13,4,0,0,25.5,CLEAR,7,28
2026-08-07 14:00:00,Miyapur Metro,14,4,0,0,20.4,CLEAR,7,21
2026-08-07 14:00:00,BHEL,14,4,0,0,13.6,CLEAR,2,15
2026-08-07 14:00:00,Lingampally Station,14,4,0,0,23.8,CLEAR,6,24
2026-08-07 14:00:00,Nallagandla,14,4,0,0,15.3,CLEAR,6,18
2026-08-07 14:00:00,Tellapur,14,4,0,0,17.0,CLEAR,2,20
2026-08-07 14:00:00,Osman Nagar,14,4,0,0,10.2,CLEAR,2,12
2026-08-07 14:00:00,Patancheru,14,4,0,0,12.8,CLEAR,2,14
2026-08-07 14:00:00,HITEC City Metro Stand 2,14,4,0,0,25.5,CLEAR,5,30
2026-08-07 15:00:00,Miyapur Metro,15,4,0,0,20.4,CLEAR,4,23
2026-08-07 15:00:00,BHEL,15,4,0,0,13.6,CLEAR,3,15
2026-08-07 15:00:00,Lingampally Station,15,4,0,0,23.8,CLEAR,8,25
2026-08-07 15:00:00,Nallagandla,15,4,0,0,15.3,CLEAR,4,16
2026-08-07 15:00:00,Tellapur,15,4,0,0,17.0,CLEAR,6,19
2026-08-07 15:00:00,Osman Nagar,15,4,0,0,10.2,CLEAR,4,12
2026-08-07 15:00:00,Patancheru,15,4,0,0,12.8,CLEAR,1,13
2026-08-07 15:00:00,HITEC City Metro Stand 2,15,4,0,0,25.5,CLEAR,5,26
2026-08-07 16:00:00,Miyapur Metro,16,4,0,0,20.4,CLEAR,6,21
2026-08-07 16:00:00,BHEL,16,4,0,0,13.6,CLEAR,5,17
2026-08-07 16:00:00,Lingampally Station,16,4,0,0,23.8,CLEAR,9,27
2026-08-07 16:00:00,Nallagandla,16,4,0,0,15.3,CLEAR,2,15
2026-08-07 16:00:00,Tellapur,16,4,0,0,17.0,CLEAR,4,20
2026-08-07 16:00:00,Osman Nagar,16,4,0,0,10.2,CLEAR,1,10
2026-08-07 16:00:00,Patancheru,16,4,0,0,12.8,CLEAR,6,14
2026-08-07 16:00:00,HITEC City Metro Stand 2,16,4,0,0,25.5,CLEAR,8,30
2026-08-07 17:00:00,Miyapur Metro,17,4,0,1,50.4,CLEAR,11,128
2026-08-07 17:00:00,BHEL,17,4,0,1,33.6,CLEAR,7,54
2026-08-07 17:00:00,Lingampally Station,17,4,0,1,58.8,CLEAR,13,146
2026-08-07 17:00:00,Nallagandla,17,4,0,1,37.8,CLEAR,10,72
2026-08-07 17:00:00,Tellapur,17,4,0,1,42.0,CLEAR,12,75
2026-08-07 17:00:00,Osman Nagar,17,4,0,1,25.2,CLEAR,6,39
2026-08-07 17:00:00,Patancheru,17,4,0,1,31.5,CLEAR,10,50
2026-08-07 17:00:00,HITEC City Metro Stand 2,17,4,0,1,63.0,CLEAR,14,173
2026-08-07 18:00:00,Miyapur Metro,18,4,0,1,50.4,CLEAR,14,115
2026-08-07 18:00:00,BHEL,18,4,0,1,33.6,CLEAR,11,53
2026-08-07 18:00:00,Lingampally Station,18,4,0,1,58.8,CLEAR,13,135
2026-08-07 18:00:00,Nallagandla,18,4,0,1,37.8,CLEAR,8,69
2026-08-07 18:00:00,Tellapur,18,4,0,1,42.0,CLEAR,12,83
2026-08-07 18:00:00,Osman Nagar,18,4,0,1,25.2,CLEAR,8,40
2026-08-07 18:00:00,Patancheru,18,4,0,1,31.5,CLEAR,10,57
2026-08-07 18:00:00,HITEC City Metro Stand 2,18,4,0,1,63.0,CLEAR,15,166
2026-08-07 19:00:00,Miyapur Metro,19,4,0,1,50.4,CLEAR,13,123
2026-08-07 19:00:00,BHEL,19,4,0,1,33.6,CLEAR,8,49
2026-08-07 19:00:00,Lingampally Station,19,4,0,1,58.8,CLEAR,17,157
2026-08-07 19:00:00,Nallagandla,19,4,0,1,37.8,CLEAR,10,63
2026-08-07 19:00:00,Tellapur,19,4,0,1,42.0,CLEAR,11,82
2026-08-07 19:00:00,Osman Nagar,19,4,0,1,25.2,CLEAR,7,42
2026-08-07 19:00:00,Patancheru,19,4,0,1,31.5,CLEAR,11,60
2026-08-07 19:00:00,HITEC City Metro Stand 2,19,4,0,1,63.0,CLEAR,14,177
2026-08-07 20:00:00,Miyapur Metro,20,4,0,1,50.4,CLEAR,13,114
2026-08-07 20:00:00,BHEL,20,4,0,1,33.6,CLEAR,10,58
2026-08-07 20:00:00,Lingampally Station,20,4,0,1,58.8,CLEAR,17,151
2026-08-07 20:00:00,Nallagandla,20,4,0,1,37.8,CLEAR,8,62
2026-08-07 20:00:00,Tellapur,20,4,0,1,42.0,CLEAR,10,73
2026-08-07 20:00:00,Osman Nagar,20,4,0,1,25.2,CLEAR,5,40
2026-08-07 20:00:00,Patancheru,20,4,0,1,31.5,CLEAR,8,56
2026-08-07 20:00:00,HITEC City Metro Stand 2,20,4,0,1,63.0,CLEAR,16,163
2026-08-07 21:00:00,Miyapur Metro,21,4,0,1,50.4,CLEAR,14,107
2026-08-07 21:00:00,BHEL,21,4,0,1,33.6,CLEAR,9,56
2026-08-07 21:00:00,Lingampally Station,21,4,0,1,58.8,CLEAR,14,137
2026-08-07 21:00:00,Nallagandla,21,4,0,1,37.8,CLEAR,10,65
2026-08-07 21:00:00,Tellapur,21,4,0,1,42.0,CLEAR,13,82
2026-08-07 21:00:00,Osman Nagar,21,4,0,1,25.2,CLEAR,6,39
2026-08-07 21:00:00,Patancheru,21,4,0,1,31.5,CLEAR,10,57
2026-08-07 21:00:00,HITEC City Metro Stand 2,21,4,0,1,63.0,CLEAR,14,172
2026-08-07 22:00:00,Miyapur Metro,22,4,0,0,9.6,CLEAR,4,12
2026-08-07 22:00:00,BHEL,22,4,0,0,6.4,CLEAR,0,6
2026-08-07 22:00:00,Lingampally Station,22,4,0,0,11.2,CLEAR,3,12
2026-08-07 22:00:00,Nallagandla,22,4,0,0,7.2,CLEAR,3,8
2026-08-07 22:00:00,Tellapur,22,4,0,0,8.0,CLEAR,4,10
2026-08-07 22:00:00,Osman Nagar,22,4,0,0,4.8,CLEAR,0,5
2026-08-07 22:00:00,Patancheru,22,4,0,0,6.0,CLEAR,3,7
2026-08-07 22:00:00,HITEC City Metro Stand 2,22,4,0,0,12.0,CLEAR,6,15
2026-08-07 23:00:00,Miyapur Metro,23,4,0,0,9.6,CLEAR,4,12
2026-08-07 23:00:00,BHEL,23,4,0,0,6.4,CLEAR,0,6
2026-08-07 23:00:00,Lingampally Station,23,4,0,0,11.2,CLEAR,5,13
2026-08-07 23:00:00,Nallagandla,23,4,0,0,7.2,CLEAR,4,9
2026-08-07 23:00:00,Tellapur,23,4,0,0,8.0,CLEAR,0,9
2026-08-07 23:00:00,Osman Nagar,23,4,0,0,4.8,CLEAR,1,5
2026-08-07 23:00:00,Patancheru,23,4,0,0,6.0,CLEAR,3,7
2026-08-07 23:00:00,HITEC City Metro Stand 2,23,4,0,0,12.0,CLEAR,1,12
2026-08-08 00:00:00,Miyapur Metro,0,5,1,0,2.9,CLEAR,1,3
2026-08-08 00:00:00,BHEL,0,5,1,0,1.9,CLEAR,0,2
2026-08-08 00:00:00,Lingampally Station,0,5,1,0,3.4,CLEAR,0,3
2026-08-08 00:00:00,Nallagandla,0,5,1,0,2.2,CLEAR,2,3
2026-08-08 00:00:00,Tellapur,0,5,1,0,2.4,CLEAR,1,3
2026-08-08 00:00:00,Osman Nagar,0,5,1,0,1.4,CLEAR,3,3
2026-08-08 00:00:00,Patancheru,0,5,1,0,1.8,CLEAR,1,2
2026-08-08 00:00:00,HITEC City Metro Stand 2,0,5,1,0,3.6,CLEAR,0,4
2026-08-08 01:00:00,Miyapur Metro,1,5,1,0,2.9,CLEAR,3,4
2026-08-08 01:00:00,BHEL,1,5,1,0,1.9,CLEAR,3,3
2026-08-08 01:00:00,Lingampally Station,1,5,1,0,3.4,CLEAR,1,4
2026-08-08 01:00:00,Nallagandla,1,5,1,0,2.2,CLEAR,1,3
2026-08-08 01:00:00,Tellapur,1,5,1,0,2.4,CLEAR,0,2
2026-08-08 01:00:00,Osman Nagar,1,5,1,0,1.4,CLEAR,0,1
2026-08-08 01:00:00,Patancheru,1,5,1,0,1.8,CLEAR,3,3
2026-08-08 01:00:00,HITEC City Metro Stand 2,1,5,1,0,3.6,CLEAR,3,5
2026-08-08 02:00:00,Miyapur Metro,2,5,1,0,2.9,CLEAR,3,4
2026-08-08 02:00:00,BHEL,2,5,1,0,1.9,CLEAR,1,2
2026-08-08 02:00:00,Lingampally Station,2,5,1,0,3.4,CLEAR,3,5
2026-08-08 02:00:00,Nallagandla,2,5,1,0,2.2,CLEAR,1,2
2026-08-08 02:00:00,Tellapur,2,5,1,0,2.4,CLEAR,0,2
2026-08-08 02:00:00,Osman Nagar,2,5,1,0,1.4,CLEAR,0,1
2026-08-08 02:00:00,Patancheru,2,5,1,0,1.8,CLEAR,1,2
2026-08-08 02:00:00,HITEC City Metro Stand 2,2,5,1,0,3.6,CLEAR,1,4
2026-08-08 03:00:00,Miyapur Metro,3,5,1,0,2.9,CLEAR,0,3
2026-08-08 03:00:00,BHEL,3,5,1,0,1.9,CLEAR,2,3
2026-08-08 03:00:00,Lingampally Station,3,5,1,0,3.4,CLEAR,0,3
2026-08-08 03:00:00,Nallagandla,3,5,1,0,2.2,CLEAR,0,2
2026-08-08 03:00:00,Tellapur,3,5,1,0,2.4,CLEAR,3,4
2026-08-08 03:00:00,Osman Nagar,3,5,1,0,1.4,CLEAR,3,2
2026-08-08 03:00:00,Patancheru,3,5,1,0,1.8,CLEAR,2,3
